country_code,indicator_code,date,frequency,source_count,min_value,max_value,absolute_diff,relative_diff,status
EA,EXCHANGE_RATE_USD_D,2016-02-09,D,2,0.889996,0.8899964400142399,4.400142399330065e-07,4.944001222044363e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-10,D,2,0.888336,0.888336146397797,1.4639779699621158e-07,1.648000136581565e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-11,D,2,0.88129,0.8812902088657795,2.08865779449674e-07,2.370000280260484e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-12,D,2,0.8869179600886918,0.886918,3.991130814728905e-08,4.499999892356843e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-02-15,D,2,0.894454,0.8944543828264757,3.8282647574217066e-07,4.280000914717664e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-16,D,2,0.8955758552749418,0.895576,1.4472505827090032e-07,1.6159998700800835e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-17,D,2,0.8979885057471265,0.897989,4.942528735174534e-07,5.503998484789978e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-18,D,2,0.902201,0.9022013713460844,3.7134608432687344e-07,4.116000845752039e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-19,D,2,0.9012256669069936,0.901226,3.3309300639938755e-07,3.6959993159869304e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-22,D,2,0.906947,0.9069472156720478,2.1567204788741634e-07,2.3780002827508863e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-23,D,2,0.9089256498818395,0.908926,3.5011816046370825e-07,3.851999259526661e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-24,D,2,0.9106638739641196,0.910664,1.2603588039894476e-07,1.3839999068880188e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-25,D,2,0.9068649678062936,0.906865,3.2193706478444994e-08,3.54999995036563e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-02-26,D,2,0.908595,0.908595311648192,3.1164819191964455e-07,3.4300005885127085e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-02-29,D,2,0.918442,0.9184423218221895,3.2182218956400277e-07,3.50400061387377e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-01,D,2,0.919793966151582,0.919794,3.3848417957393906e-08,3.679999932615867e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-03-02,D,2,0.9211495946941785,0.92115,4.0530582157138895e-07,4.399999030979211e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-03,D,2,0.917347,0.9173470323823502,3.238235013469648e-08,3.5300000504877646e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-03-04,D,2,0.911577,0.911577028258888,2.8258888007393068e-08,3.100000062461021e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-03-07,D,2,0.912991874372318,0.912992,1.2562768203494556e-07,1.3759999066599652e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-08,D,2,0.9067827348567284,0.906783,2.6514327156057504e-07,2.923999571281284e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-09,D,2,0.9113278046113188,0.911328,1.9538868123447628e-07,2.1439997693491328e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-10,D,2,0.9210647508519848,0.921065,2.4914801521891405e-07,2.7049996353805493e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-11,D,2,0.901713,0.9017132551848512,2.551848512499788e-07,2.8300004008073216e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-14,D,2,0.899361,0.8993614533681086,4.53368108610519e-07,5.041001270224732e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-15,D,2,0.900171,0.9001710324961743,3.249617419598394e-08,3.610000056592357e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-03-16,D,2,0.903832,0.9038322487346347,2.487346347779251e-07,2.752000377858216e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-17,D,2,0.884095,0.8840951286358413,1.2863584131217465e-07,1.4550001069332652e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-18,D,2,0.886603,0.8866034222892101,4.2228921004472397e-07,4.763001134403162e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-21,D,2,0.8872327211427558,0.887233,2.788572442957715e-07,3.142999506535268e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-22,D,2,0.8919015340706387,0.891902,4.6592936131517604e-07,5.22399863455731e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-23,D,2,0.895175,0.8951750067138126,6.71381250594294e-09,7.499999978513857e-09,ok
EA,EXCHANGE_RATE_USD_D,2016-03-24,D,2,0.896539,0.8965393580778197,3.5807781972874153e-07,3.994000798856342e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-29,D,2,0.8933357155619082,0.893336,2.844380918576306e-07,3.1839994933615976e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-30,D,2,0.88308,0.8830801836806782,1.8368067822294165e-07,2.080000216516614e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-03-31,D,2,0.8783487044356609,0.878349,2.9556433911448465e-07,3.364999434657253e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-01,D,2,0.8747375787263821,0.874738,4.2127361787880346e-07,4.81599883989796e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-04,D,2,0.8787346221441126,0.878735,3.778558874678595e-07,4.299999074884439e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-05,D,2,0.8797395970792645,0.87974,4.0292073544279106e-07,4.579998950958446e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-06,D,2,0.882145,0.8821453775582216,3.7755822168694664e-07,4.280000916963424e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-07,D,2,0.8799718409010912,0.879972,1.5909890882515043e-07,1.8079998364458243e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-08,D,2,0.880049,0.8800492827598345,2.827598345467308e-07,3.2130005161230357e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-11,D,2,0.877963,0.8779631255487269,1.255487268592148e-07,1.4300001011714638e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-12,D,2,0.8775008775008776,0.877501,1.2249912240136496e-07,1.3959999014451618e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-13,D,2,0.885112,0.8851124092759781,4.092759781082478e-07,4.6240010697360304e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-14,D,2,0.8887308922858159,0.888731,1.0771418412769407e-07,1.211999926357618e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-15,D,2,0.8862105636299185,0.886211,4.363700815135374e-07,4.923998787510255e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-18,D,2,0.884486,0.884486113568017,1.1356801699058394e-07,1.2840000825283474e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-19,D,2,0.8816009873931058,0.881601,1.2606894195243967e-08,1.4299999983420234e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-04-20,D,2,0.8788118463836894,0.878812,1.5361631067190018e-07,1.7479998463603654e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-21,D,2,0.880669,0.8806693086745927,3.086745926639267e-07,3.5050006139502454e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-22,D,2,0.8878629139660835,0.887863,8.603391643546843e-08,9.689999538646332e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-04-25,D,2,0.887784,0.8877840909090908,9.09090908107757e-08,1.0240000513213801e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-26,D,2,0.885975,0.8859750155045627,1.5504562744794725e-08,1.7500000123174808e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-04-27,D,2,0.8847208705653365,0.884721,1.2943466343173782e-07,1.4629998937504903e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-28,D,2,0.8804366966015145,0.880437,3.033984855571603e-07,3.445999405212529e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-04-29,D,2,0.876962,0.8769622029290537,2.0292905367202962e-07,2.3140002667519848e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-02,D,2,0.8700948403375968,0.870095,1.5966240318743274e-07,1.83499983147193e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-03,D,2,0.8643789437289308,0.864379,5.627106924865899e-08,6.509999789476865e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-05-04,D,2,0.869187,0.8691873098652759,3.098652758826148e-07,3.5650006344908465e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-05,D,2,0.874202,0.874202290410001,2.9041000093599223e-07,3.3220005524911065e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-06,D,2,0.87512,0.8751203290452437,3.290452437187952e-07,3.7600007068548054e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-09,D,2,0.8775778850372971,0.877578,1.1496270291289079e-07,1.3099999138873962e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-10,D,2,0.8791208791208791,0.879121,1.2087912093505793e-07,1.3749999061050402e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-11,D,2,0.876501,0.8765010079761592,7.976159177580655e-09,9.10000004710677e-09,ok
EA,EXCHANGE_RATE_USD_D,2016-05-12,D,2,0.87804,0.8780402142418122,2.1424181217977178e-07,2.440000296595457e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-13,D,2,0.8812125484666902,0.881213,4.515333098531471e-07,5.123998687445049e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-16,D,2,0.88308,0.8830801836806782,1.8368067822294165e-07,2.080000216516614e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-17,D,2,0.883548,0.8835483300936562,3.3009365618674735e-07,3.736000698606537e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-18,D,2,0.886603,0.8866034222892101,4.2228921004472397e-07,4.763001134403162e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-19,D,2,0.893096,0.8930963650977941,3.6509779410831555e-07,4.0880008362181805e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-20,D,2,0.891345,0.8913450396648543,3.966485428996691e-08,4.4500001018038895e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-05-23,D,2,0.8916629514043692,0.891663,4.859563074166573e-08,5.449999839165316e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-05-24,D,2,0.895415,0.8954154727793696,4.7277936965350875e-07,5.280001394210754e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-25,D,2,0.897182845863987,0.897183,1.5413601295310997e-07,1.7179998527991767e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-26,D,2,0.895415,0.8954154727793696,4.7277936965350875e-07,5.280001394210754e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-27,D,2,0.895415,0.8954154727793696,4.7277936965350875e-07,5.280001394210754e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-30,D,2,0.8977466558937068,0.897747,3.441062931264227e-07,3.8329992645409134e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-05-31,D,2,0.896539,0.8965393580778197,3.5807781972874153e-07,3.994000798856342e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-01,D,2,0.8949346697691068,0.894935,3.302308931862896e-07,3.6899993196587257e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-02,D,2,0.893814801573114,0.893815,1.9842688603333158e-07,2.219999754520941e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-03,D,2,0.896539,0.8965393580778197,3.5807781972874153e-07,3.994000798856342e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-06,D,2,0.8811349017534584,0.881135,9.824654156886936e-08,1.1149999381038518e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-07,D,2,0.8812125484666902,0.881213,4.515333098531471e-07,5.123998687445049e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-08,D,2,0.878889,0.8788890841975743,8.419757424604768e-08,9.580000456597327e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-06-09,D,2,0.8816009873931058,0.881601,1.2606894195243967e-08,1.4299999983420234e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-06-10,D,2,0.8846426043878273,0.884643,3.9561217268779814e-07,4.471999000123894e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-13,D,2,0.8874689385871495,0.887469,6.1412850471676e-08,6.919999751716461e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-06-14,D,2,0.8908685968819599,0.890869,4.0311804017090225e-07,4.524998977137359e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-15,D,2,0.8904719501335708,0.890472,4.986642920812301e-08,5.599999843272218e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-06-16,D,2,0.8949346697691068,0.894935,3.302308931862896e-07,3.6899993196587257e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-17,D,2,0.888572951839346,0.888573,4.816065390933488e-08,5.419999844074552e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-06-20,D,2,0.8824567596187787,0.882457,2.4038122137248763e-07,2.72399962958428e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-21,D,2,0.8838607035531201,0.883861,2.9644687993268803e-07,3.353999437092727e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-22,D,2,0.886289,0.8862891075068686,1.0750686862959213e-07,1.2130000723161426e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-23,D,2,0.87804,0.8780402142418122,2.1424181217977178e-07,2.440000296595457e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-24,D,2,0.9036688957166096,0.903669,1.042833903674989e-07,1.1539999312209467e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-27,D,2,0.909256,0.9092562284051644,2.2840516444855297e-07,2.512000314112425e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-28,D,2,0.9030976248532466,0.903098,3.751467533286146e-07,4.1539991368221286e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-29,D,2,0.901713,0.9017132551848512,2.551848512499788e-07,2.8300004008073216e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-06-30,D,2,0.9007386056566384,0.900739,3.9434336152055494e-07,4.377999041257211e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-01,D,2,0.898069,0.898069151324652,1.5132465203127055e-07,1.6850001423294595e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-04,D,2,0.897827,0.8978272580355541,2.5803555403491885e-07,2.8740004138347853e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-05,D,2,0.897182845863987,0.897183,1.5413601295310997e-07,1.7179998527991767e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-06,D,2,0.9034239768723462,0.903424,2.31276537920877e-08,2.5599999654781877e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-07-07,D,2,0.902527,0.9025270758122744,7.581227445818683e-08,8.400000362767117e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-07-08,D,2,0.903342,0.903342366757001,3.667570009913135e-07,4.0600008251540074e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-11,D,2,0.905059,0.9050592813829306,2.813829306225202e-07,3.109000483742351e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-12,D,2,0.9015506671474938,0.901551,3.3285250622405727e-07,3.691999317494169e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-13,D,2,0.903179,0.9031791907514451,1.9075144519486997e-07,2.112000224224824e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-14,D,2,0.896298,0.8962982880702699,2.8807026986044093e-07,3.2140005173228225e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-15,D,2,0.898634,0.8986340762041697,7.620416964115861e-08,8.480000357220145e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-07-18,D,2,0.9047317470370037,0.904732,2.5296299632771024e-07,2.795999607529436e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-19,D,2,0.9062075215224288,0.906208,4.784775712307621e-07,5.279998604611827e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-20,D,2,0.908017797148824,0.908018,2.0285117596774427e-07,2.2339997513949954e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-21,D,2,0.9078529278256924,0.907853,7.217430764150379e-08,7.949999670699155e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-07-22,D,2,0.907935,0.9079353550027238,3.5500272377309017e-07,3.910000764041964e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-25,D,2,0.9105809506465125,0.910581,4.935348751899937e-08,5.419999852454515e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-07-26,D,2,0.9093389106119852,0.909339,8.938801476787717e-08,9.829999500878976e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-07-27,D,2,0.909835,0.909835319807115,3.1980711501233827e-07,3.515000618861969e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-28,D,2,0.901713,0.9017132551848512,2.551848512499788e-07,2.8300004008073216e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-07-29,D,2,0.899847,0.8998470260055791,2.6005579134569246e-08,2.890000050985181e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-08-01,D,2,0.895736,0.8957362952346829,2.9523468292325106e-07,3.2960005433360644e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-02,D,2,0.893415527561869,0.893416,4.7243813094954845e-07,5.287998601571466e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-03,D,2,0.892857,0.8928571428571428,1.4285714278194916e-07,1.6000001271578407e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-04,D,2,0.8979885057471265,0.897989,4.942528735174534e-07,5.503998484789978e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-05,D,2,0.8963786303334529,0.896379,3.696665471508709e-07,4.1239991496464905e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-08,D,2,0.901957,0.9019572472264814,2.472264813979663e-07,2.741000374913354e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-09,D,2,0.90269,0.9026900162484204,1.6248420386943963e-08,1.8000000266656522e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-08-10,D,2,0.894134,0.8941344778254648,4.778254648618585e-07,5.344001426932207e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-11,D,2,0.8966197435667533,0.89662,2.564332466370445e-07,2.859999590763016e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-12,D,2,0.8962179602079227,0.896218,3.9792077299871664e-08,4.439999886551683e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-08-15,D,2,0.894454,0.8944543828264757,3.8282647574217066e-07,4.280000914717664e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-16,D,2,0.885347,0.8853474988933157,4.988933156591102e-07,5.635001588031346e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-17,D,2,0.886839,0.8868393047179851,3.047179850668158e-07,3.436000589918316e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-18,D,2,0.883314,0.8833141948591113,1.9485911129102362e-07,2.2060002422475052e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-19,D,2,0.882924,0.8829242450997704,2.450997703684621e-07,2.776000384502055e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-22,D,2,0.884486,0.884486113568017,1.1356801699058394e-07,1.2840000825283474e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-23,D,2,0.8819119851838787,0.881912,1.481612132980814e-08,1.679999983474945e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-08-24,D,2,0.8874689385871495,0.887469,6.1412850471676e-08,6.919999751716461e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-08-25,D,2,0.8857395925597874,0.88574,4.0744021256866603e-07,4.5999989419004833e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-26,D,2,0.8857395925597874,0.88574,4.0744021256866603e-07,4.5999989419004833e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-29,D,2,0.895255,0.8952551477170994,1.477170993302579e-07,1.650000135643992e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-30,D,2,0.895415,0.8954154727793696,4.7277936965350875e-07,5.280001394210754e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-08-31,D,2,0.898311,0.8983111749910169,1.7499101689910646e-07,1.9480001898560715e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-01,D,2,0.897182845863987,0.897183,1.5413601295310997e-07,1.7179998527991767e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-02,D,2,0.893415527561869,0.893416,4.7243813094954845e-07,5.287998601571466e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-05,D,2,0.8963786303334529,0.896379,3.696665471508709e-07,4.1239991496464905e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-06,D,2,0.8961376467425397,0.896138,3.532574602838068e-07,3.9419992223389534e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-07,D,2,0.889917,0.8899172376968942,2.3769689427854956e-07,2.671000357720159e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-08,D,2,0.885269,0.8852691218130312,1.218130312174992e-07,1.3760000953016776e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-09,D,2,0.8874689385871495,0.887469,6.1412850471676e-08,6.919999751716461e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-09-12,D,2,0.890789,0.8907892392659896,2.392659895766869e-07,2.686000359717735e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-13,D,2,0.8891259891526629,0.889126,1.084733702860774e-08,1.2199999881655126e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-09-14,D,2,0.891424,0.8914244963451596,4.963451596395885e-07,5.568001550968535e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-15,D,2,0.888572951839346,0.888573,4.816065390933488e-08,5.419999844074552e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-09-16,D,2,0.890789,0.8907892392659896,2.392659895766869e-07,2.686000359717735e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-19,D,2,0.895656,0.8956560680698611,6.806986108109925e-08,7.600000278504742e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-09-20,D,2,0.894134,0.8941344778254648,4.778254648618585e-07,5.344001426932207e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-21,D,2,0.8968609865470852,0.896861,1.3452914782163816e-08,1.4999999869612657e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-09-22,D,2,0.889838,0.8898380494749957,4.947499565588487e-08,5.560000166376346e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-09-23,D,2,0.891742,0.8917424647761727,4.647761726594979e-07,5.212001358451163e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-26,D,2,0.8879417510211329,0.887942,2.48978867078975e-07,2.8039996079226714e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-27,D,2,0.89126559714795,0.891266,4.028520500520827e-07,4.5199989800645987e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-28,D,2,0.8908685968819599,0.890869,4.0311804017090225e-07,4.524998977137359e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-29,D,2,0.891186,0.8911861687906603,1.6879066022656986e-07,1.8940001777641573e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-09-30,D,2,0.895977,0.8959770629871875,6.298718746577947e-08,7.030000240160156e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-10-03,D,2,0.889996,0.8899964400142399,4.400142399330065e-07,4.944001222044363e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-04,D,2,0.895977,0.8959770629871875,6.298718746577947e-08,7.030000240160156e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-10-05,D,2,0.891981,0.891981090000892,9.000089196131711e-08,1.0090000506823788e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-06,D,2,0.8940545373267769,0.894055,4.626732231782782e-07,5.174998662218139e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-07,D,2,0.897666,0.8976660682226211,6.822262110794952e-08,7.600000280225587e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-10-10,D,2,0.896057,0.8960573476702508,3.476702508109497e-07,3.880000751770345e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-11,D,2,0.9026085386767758,0.902609,4.613232241768017e-07,5.11099869453907e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-12,D,2,0.907441,0.9074410163339384,1.6333938313017882e-08,1.8000000182945705e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-10-13,D,2,0.905961,0.905961224859576,2.248595759590799e-07,2.4820003074525624e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-14,D,2,0.9089256498818395,0.908926,3.5011816046370825e-07,3.851999259526661e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-17,D,2,0.909587,0.909587047480444,4.7480444020919776e-08,5.2200001519019235e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-10-18,D,2,0.9096697898662786,0.90967,2.1013372142331121e-07,2.3099997328014913e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-19,D,2,0.91082976591675,0.91083,2.340832500058454e-07,2.5699996715692193e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-20,D,2,0.9107468123861566,0.910747,1.876138433498653e-07,2.059999787801543e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-21,D,2,0.918611,0.9186110600771632,6.007716324418766e-08,6.540000204620276e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-10-24,D,2,0.918189,0.918189330639978,3.3063997795235167e-07,3.601000648239229e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-25,D,2,0.919793966151582,0.919794,3.3848417957393906e-08,3.679999932615867e-08,ok
EA,EXCHANGE_RATE_USD_D,2016-10-26,D,2,0.9153318077803204,0.915332,1.9221967961779995e-07,2.0999997793244878e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-27,D,2,0.915164,0.9151642719868216,2.719868216205512e-07,2.9720004414870287e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-28,D,2,0.915583,0.9155832265152902,2.2651529019146466e-07,2.474000305505015e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-10-31,D,2,0.913575735428467,0.913576,2.6457153301517877e-07,2.895999581043407e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-11-01,D,2,0.907029,0.9070294784580498,4.784580498462532e-07,5.275001390836558e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-11-02,D,2,0.9013068949977469,0.901307,1.0500225311460554e-07,1.1649999304453025e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-11-03,D,2,0.903832,0.9038322487346347,2.487346347779251e-07,2.752000377858216e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-11-04,D,2,0.901469,0.901469395114036,3.951140360447525e-07,4.3830009623791004e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-11-07,D,2,0.903995660820828,0.903996,3.3917917197090475e-07,3.75199929646708e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-11-08,D,2,0.905961,0.905961224859576,2.248595759590799e-07,2.4820003074525624e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-11-09,D,2,0.907276,0.9072763563781528,3.563781528770349e-07,3.9280007724700305e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-11-10,D,2,0.917852,0.9178522257916476,2.257916476011701e-07,2.4600003031947855e-07,ok
EA,EXCHANGE_RATE_USD_D,2016-11-11,D,2,0.917094644167278,0.917095,3.5583272195438553e-07,3.8799992474707657e-07,ok
