series_id,country_code,country_iso2,country_iso3,country_name_zh,country_name_en,indicator_code,indicator_name_zh,indicator_name_en,date,frequency,unit,seasonal_adjustment,calculation,value,source_organization,source_dataset,source_indicator_code,source_indicator_name,source_url,last_updated,status,retrieved_at
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1988,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1989,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1990,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1991,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1992,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1993,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1994,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1995,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1996,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1997,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1998,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1999,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2000,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2001,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2002,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2003,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2004,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2005,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2006,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2007,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2008,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2009,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2010,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2011,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2012,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2013,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2014,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2015,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2016,A,% of labor force,NSA,level,,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2017,A,% of labor force,NSA,level,5.0,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2018,A,% of labor force,NSA,level,4.93,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2019,A,% of labor force,NSA,level,5.15,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2020,A,% of labor force,NSA,level,5.617,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2021,A,% of labor force,NSA,level,5.117,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2022,A,% of labor force,NSA,level,5.583,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2023,A,% of labor force,NSA,level,5.217,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2024,A,% of labor force,NSA,level,5.117,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2025,A,% of labor force,NSA,level,5.1,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2026,A,% of labor force,NSA,level,5.1,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2027,A,% of labor force,NSA,level,5.1,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2028,A,% of labor force,NSA,level,5.1,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2029,A,% of labor force,NSA,level,5.1,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2030,A,% of labor force,NSA,level,5.1,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
CN.UNEMPLOYMENT_RATE_A.IMF,CN,CN,CHN,中国,China,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2031,A,% of labor force,NSA,level,5.1,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1980,A,%,NSA,YoY,5.447,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1981,A,%,NSA,YoY,6.324,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1982,A,%,NSA,YoY,5.256,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1983,A,%,NSA,YoY,3.284,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1984,A,%,NSA,YoY,2.396,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1985,A,%,NSA,YoY,2.084,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1986,A,%,NSA,YoY,-0.125,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1987,A,%,NSA,YoY,0.242,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1988,A,%,NSA,YoY,1.274,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1989,A,%,NSA,YoY,2.778,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1990,A,%,NSA,YoY,2.687,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1991,A,%,NSA,YoY,3.474,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1992,A,%,NSA,YoY,5.046,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1993,A,%,NSA,YoY,4.476,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1994,A,%,NSA,YoY,2.717,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1995,A,%,NSA,YoY,1.733,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1996,A,%,NSA,YoY,1.274,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1997,A,%,NSA,YoY,1.509,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1998,A,%,NSA,YoY,0.629,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,1999,A,%,NSA,YoY,0.611,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2000,A,%,NSA,YoY,1.398,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2001,A,%,NSA,YoY,1.88,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2002,A,%,NSA,YoY,1.367,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2003,A,%,NSA,YoY,1.065,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2004,A,%,NSA,YoY,1.761,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2005,A,%,NSA,YoY,1.954,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2006,A,%,NSA,YoY,1.762,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2007,A,%,NSA,YoY,2.288,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2008,A,%,NSA,YoY,2.755,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2009,A,%,NSA,YoY,0.228,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2010,A,%,NSA,YoY,1.164,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2011,A,%,NSA,YoY,2.479,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2012,A,%,NSA,YoY,2.106,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2013,A,%,NSA,YoY,1.609,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2014,A,%,NSA,YoY,0.781,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2015,A,%,NSA,YoY,0.697,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2016,A,%,NSA,YoY,0.341,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2017,A,%,NSA,YoY,1.731,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
DE.CPI_YOY_A.IMF,DE,DE,DEU,德国,Germany,CPI_YOY_A,居民消费价格指数同比,Consumer Price Index YoY,2018,A,%,NSA,YoY,1.884,IMF,World Economic Outlook,PCPIPCH,"All Items, Consumer price index (CPI), Period average, percent change",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
