country_code,country_name,source_indicator_code,source_indicator_name,date,value,source_organization,source_dataset,source_url,retrieved_at,last_updated,status,data_version
US,United States,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2016,2.53749765919682,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2015,2.80914762910409,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2025,,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2024,12835.2954006884,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2023,12551.2256333524,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2022,12968.1628097364,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2021,12556.0915792291,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2020,12393.4382563461,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2019,12678.2540503665,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2018,13054.4045353944,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2017,12604.1625559233,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2016,12806.1977101885,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2015,12828.8160828838,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.ELEC.KH.PC?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2025,,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2024,6359.43979855855,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2023,6363.50015820072,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2022,6511.68841394546,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2021,6445.83409243358,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2020,6141.53125755889,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2019,6700.93033990565,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2018,6738.27272433986,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2017,6590.83509745633,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2016,6663.4963294418,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita),2015,6789.64733291075,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/EG.USE.PCAP.KG.OE?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2025,,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2024,910036546651.5,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2023,773426187289.127,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2022,706644215998.894,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2021,716152260973.711,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2020,628369715338.322,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2019,516700583371.247,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2018,449907088828.546,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2017,451285263406.24,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2016,405942428719.749,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FI.RES.TOTL.CD,"Total reserves (includes gold, current US$)",2015,383728497570.133,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FI.RES.TOTL.CD?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
