series_id,country_code,country_iso2,country_iso3,country_name_zh,country_name_en,indicator_code,indicator_name_zh,indicator_name_en,date,frequency,unit,seasonal_adjustment,calculation,value,source_organization,source_dataset,source_indicator_code,source_indicator_name,source_url,last_updated,status,retrieved_at,data_version
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-02-27,D,local currency per USD,NSA,level,6.270907,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-02,D,local currency per USD,NSA,level,6.275586,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-03,D,local currency per USD,NSA,level,6.271759,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-04,D,local currency per USD,NSA,level,6.268788,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-05,D,local currency per USD,NSA,level,6.268136,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-06,D,local currency per USD,NSA,level,6.262063,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-09,D,local currency per USD,NSA,level,6.264641,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-10,D,local currency per USD,NSA,level,6.261501,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-11,D,local currency per USD,NSA,level,6.262526,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-12,D,local currency per USD,NSA,level,6.261943,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
